Image Name,Name,X,Y,Height,Width,Signal,Total,Area,Bkgnd.,Max,Mean,Median,Min
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_dt4,895,1370,98,68,2.5192E+8,3.0992E+8,6664,8.7040E+3,6.3360E+4,4.6507E+4,5.7696E+4,2.9760E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_dt5,963,1366,98,74,2.6661E+8,3.4267E+8,7252,1.0488E+4,6.3936E+4,4.7252E+4,6.0192E+4,1.5840E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_halft5,1037,1368,98,72,2.2107E+8,2.6663E+8,7056,6.4560E+3,6.2784E+4,3.7787E+4,4.4352E+4,2.1440E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_t5,480,1377,98,72,1.9208E+8,3.5922E+8,7056,2.3688E+4,6.2176E+4,5.0910E+4,5.8368E+4,6.7360E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_t6,552,1376,98,67,1.9325E+8,3.5530E+8,6566,2.4680E+4,6.3040E+4,5.4112E+4,6.0160E+4,1.5344E+4
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_v5,619,1373,98,72,2.6240E+8,3.4634E+8,7056,1.1896E+4,6.3136E+4,4.9085E+4,5.8528E+4,9.1360E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,GAPDH_C_levator_v6,691,1374,98,66,2.2208E+8,3.0207E+8,6468,1.2368E+4,6.3136E+4,4.6703E+4,5.6064E+4,8.5920E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_d1,739,567,40,70,5.2889E+7,6.9594E+7,2800,5.9660E+3,6.1600E+4,2.4855E+4,1.2808E+4,4.3200E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_dt1,878,565,40,77,4.8316E+7,6.4406E+7,3080,5.2240E+3,6.0224E+4,2.0911E+4,9.3840E+3,2.7040E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_dt2,957,563,40,71,3.6858E+7,5.0626E+7,2840,4.8480E+3,5.7312E+4,1.7826E+4,7.6320E+3,2.5120E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_halft1,1029,563,40,69,2.0776E+7,3.4665E+7,2760,5.0320E+3,4.7424E+4,1.2560E+4,6.1440E+3,1.9200E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_t1,467,585,40,63,4.0149E+7,5.4297E+7,2520,5.6140E+3,5.9712E+4,2.1546E+4,9.9760E+3,3.2160E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_t2,530,583,40,65,3.6414E+7,5.2331E+7,2600,6.1220E+3,5.7024E+4,2.0127E+4,1.0352E+4,4.0320E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_v1,598,582,40,71,3.9951E+7,5.8519E+7,2840,6.5380E+3,5.9680E+4,2.0605E+4,1.0344E+4,4.4320E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_v2,671,577,40,68,4.3214E+7,6.2058E+7,2720,6.9280E+3,5.9552E+4,2.2815E+4,1.4424E+4,3.9680E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_A_levator_v2,809,565,40,69,5.6930E+7,7.3379E+7,2760,5.9600E+3,6.2208E+4,2.6587E+4,1.4632E+4,3.6960E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_d3,771,1070,40,63,3.4972E+7,4.6342E+7,2520,4.5120E+3,5.6672E+4,1.8390E+4,8.2800E+3,2.4640E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_d4,836,1071,40,63,3.2146E+7,4.2911E+7,2520,4.2720E+3,5.5424E+4,1.7028E+4,7.5520E+3,1.9200E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_dt3,901,1073,40,63,1.7745E+7,2.7059E+7,2520,3.6960E+3,3.9520E+4,1.0738E+4,5.4320E+3,1.5680E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_dt4,972,1072,40,63,2.3217E+7,3.2761E+7,2520,3.7870E+3,4.6816E+4,1.3000E+4,5.7760E+3,1.8080E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_halft3,1037,1074,40,63,1.0670E+7,1.8532E+7,2520,3.1200E+3,3.3088E+4,7.3540E+3,4.3360E+3,1.5520E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_t3,492,1069,40,66,3.1369E+7,4.2816E+7,2640,4.3360E+3,5.2128E+4,1.6218E+4,7.3680E+3,2.5440E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_t4,568,1071,40,63,2.6172E+7,3.8278E+7,2520,4.8040E+3,5.1072E+4,1.5190E+4,7.2400E+3,3.1520E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_v3,637,1073,40,63,3.5226E+7,4.7242E+7,2520,4.7680E+3,5.4688E+4,1.8747E+4,8.5440E+3,3.0880E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_B_levator_v4,705,1072,40,63,4.2281E+7,5.4538E+7,2520,4.8640E+3,5.9584E+4,2.1642E+4,1.0336E+4,3.3440E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_d5,772,1554,40,63,2.5455E+7,4.1790E+7,2520,6.4820E+3,5.2192E+4,1.6583E+4,8.6400E+3,4.5440E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_dt4,909,1559,40,63,2.7022E+7,4.2062E+7,2520,5.9680E+3,5.1392E+4,1.6691E+4,8.5040E+3,4.1120E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_dt5,979,1548,40,63,1.5030E+7,2.9344E+7,2520,5.6800E+3,4.2016E+4,1.1644E+4,6.8800E+3,4.0320E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_halft5,1043,1548,40,63,3.8366E+6,1.7364E+7,2520,5.3680E+3,1.6336E+4,6.8905E+3,6.0800E+3,3.3760E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_t5,480,1548,40,63,1.5533E+7,3.1500E+7,2520,6.3360E+3,4.0000E+4,1.2500E+4,7.5520E+3,4.3680E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_t6,553,1551,40,67,1.8352E+7,3.6212E+7,2680,6.6640E+3,4.5344E+4,1.3512E+4,8.1600E+3,4.8480E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_v5,626,1551,40,63,2.6763E+7,4.5008E+7,2520,7.2400E+3,5.3664E+4,1.7860E+4,9.4880E+3,5.6800E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_v6,699,1554,40,67,2.4066E+7,4.1947E+7,2680,6.6720E+3,4.9248E+4,1.5652E+4,8.6160E+3,5.0560E+3
20130527D_GAPDH_LC3B_ATF4_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,LC3total_C_levator_v6,839,1558,40,66,3.6752E+7,5.3754E+7,2640,6.4400E+3,5.8464E+4,2.0361E+4,1.0064E+4,4.4320E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_d1,637,793,58,68,1.0137E+8,1.3061E+8,3944,7.4160E+3,6.3104E+4,3.3117E+4,2.6424E+4,5.5200E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_d2,705,792,58,71,1.0195E+8,1.3272E+8,4118,7.4720E+3,6.3072E+4,3.2229E+4,2.4392E+4,5.5680E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_dt1,776,794,58,68,1.0837E+8,1.3687E+8,3944,7.2240E+3,6.3200E+4,3.4702E+4,3.2456E+4,4.9920E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_dt2,844,802,58,75,1.2276E+8,1.5289E+8,4350,6.9280E+3,6.3264E+4,3.5148E+4,3.4832E+4,4.5920E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_halft1,919,806,58,69,8.1729E+7,1.0502E+8,4002,5.8200E+3,6.3040E+4,2.6242E+4,1.1392E+4,4.1440E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_t1,360,793,58,69,3.4664E+7,1.9359E+8,4002,3.9712E+4,6.2112E+4,4.8374E+4,4.9792E+4,1.6080E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_t2,429,791,58,69,5.3623E+7,1.9558E+8,4002,3.5472E+4,6.2432E+4,4.8871E+4,5.3760E+4,1.0064E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_v1,498,790,58,69,1.0641E+8,1.4616E+8,4002,9.9320E+3,6.2688E+4,3.6522E+4,3.2568E+4,7.3600E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_A_levator_v2,567,791,58,70,1.0336E+8,1.3480E+8,4060,7.7440E+3,6.2880E+4,3.3203E+4,2.6752E+4,5.7120E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_d3,635,1303,58,67,7.9955E+7,1.1154E+8,3886,8.1280E+3,6.3264E+4,2.8703E+4,1.4240E+4,5.8720E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_d4,702,1302,58,70,7.6521E+7,1.0959E+8,4060,8.1440E+3,6.3392E+4,2.6992E+4,1.2384E+4,6.0160E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_dt3,772,1299,58,69,7.5322E+7,1.0663E+8,4002,7.8240E+3,6.3520E+4,2.6645E+4,1.2112E+4,5.8080E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_dt4,841,1302,58,66,6.5434E+7,9.3501E+7,3828,7.3320E+3,6.3360E+4,2.4425E+4,1.0328E+4,5.0080E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_halft3,907,1302,58,66,2.8733E+7,5.5376E+7,3828,6.9600E+3,5.8432E+4,1.4466E+4,7.7600E+3,4.4640E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_t3,356,1318,58,69,4.5953E+7,6.8557E+7,4002,5.6480E+3,5.9840E+4,1.7131E+4,6.9760E+3,3.0400E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_t4,425,1317,58,71,8.3478E+7,1.1125E+8,4118,6.7440E+3,6.1376E+4,2.7015E+4,1.2976E+4,4.7680E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_v3,496,1313,58,70,8.2416E+7,1.1283E+8,4060,7.4900E+3,6.2368E+4,2.7789E+4,1.3808E+4,5.1520E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_B_levator_v4,566,1306,58,69,8.5366E+7,1.1629E+8,4002,7.7260E+3,6.2944E+4,2.9057E+4,1.5312E+4,5.7600E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_d5,639,1816,58,70,7.5448E+7,1.2599E+8,4060,1.2448E+4,6.4160E+4,3.1031E+4,1.7568E+4,1.0160E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_d6,709,1825,58,70,8.0912E+7,1.3022E+8,4060,1.2144E+4,6.4128E+4,3.2073E+4,1.9600E+4,9.5360E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_dt4,779,1822,58,70,7.8470E+7,1.2635E+8,4060,1.1792E+4,6.4192E+4,3.1120E+4,1.7480E+4,9.1360E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_dt5,850,1827,58,73,9.0466E+7,1.3862E+8,4234,1.1372E+4,6.4256E+4,3.2739E+4,2.0160E+4,8.5440E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_halft5,923,1834,58,66,4.0821E+7,8.1643E+7,3828,1.0664E+4,6.3392E+4,2.1328E+4,1.1920E+4,8.3360E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_t5,355,1820,58,74,8.4903E+7,1.3627E+8,4292,1.1968E+4,6.3616E+4,3.1750E+4,1.8544E+4,8.7520E+3
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_t6,431,1820,58,70,8.3941E+7,1.3583E+8,4060,1.2780E+4,6.4096E+4,3.3455E+4,2.1016E+4,1.0768E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_v5,501,1820,58,76,8.2101E+7,1.3785E+8,4408,1.2648E+4,6.4096E+4,3.1273E+4,1.7776E+4,1.0992E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,eIF3f_C_levator_v6,577,1814,58,61,7.4105E+7,1.1834E+8,3538,1.2504E+4,6.4224E+4,3.3450E+4,2.1480E+4,1.0048E+4
20130527E_phosphoIGF1R_phosphoAktS473_eIF3f_15ug_levator_7dDT_20120824_t1_t2_v1_v2_d1_d2_dt1_dt2_halft1_OR_t3_t4_v3_v4_d3_d4_dt3_dt4_halft3_OR_t5_t6_v5_v6_d5_d6_dt4_dt5_halft5.tif,phosphoAktS473_A_levator_d1,642,697,58,70,1.2844E+7,4.3830E+7,4060,7.6320E+3,3.0512E+4,1.0795E+4,8.9120E+3,5.7600E+3
